iter	Logloss
141	0.002986196104
142	0.002922639245
143	0.002887418929
144	0.002869533439
145	0.002844792522
146	0.002826715701
147	0.00277430125
148	0.002716078012
149	0.002694295077
150	0.002627927348
151	0.002604207068
152	0.002555169296
153	0.002540506812
154	0.002509081935
155	0.00248940564
156	0.002473877452
157	0.002446422815
158	0.002381345327
159	0.002351775685
160	0.002332105911
161	0.002291635829
162	0.002266201118
163	0.00223272226
164	0.002202314501
165	0.002185317592
166	0.002152282667
167	0.002132846709
168	0.002089507749
169	0.002089502741
170	0.002068297196
171	0.002068269204
172	0.00205818782
173	0.002027512486
174	0.002009099387
175	0.001964636377
176	0.001964622327
177	0.001964627409
178	0.001964627409
179	0.001964593639
180	0.001964588884
181	0.001964588884
182	0.001964569522
183	0.001964582696
184	0.001964582696
185	0.001964520037
186	0.001964493361
187	0.001964463047
188	0.001964450719
189	0.001964462023
190	0.001934560218
191	0.001934560218
192	0.001934560218
193	0.001934560218
194	0.001934560218
195	0.001934560218
196	0.001934560218
197	0.001934560218
198	0.001934560218
199	0.001934560218
200	0.001934560218
201	0.001934560218
202	0.001934560218
203	0.001934560218
204	0.001934560218
205	0.001934560218
206	0.001934560218
207	0.001934560218
208	0.001934560218
209	0.001934560218
210	0.001934560218
211	0.001934560218
212	0.001934560218
213	0.001934560218
214	0.001934560218
215	0.001934560218
216	0.001934560218
217	0.001934560218
218	0.001934560218
219	0.001934560218
220	0.001934560218
221	0.001934560218
222	0.001934560218
223	0.001934560218
224	0.001934560218
225	0.001934560218
226	0.001934560218
227	0.001934560218
228	0.001934560218
229	0.001934560218
230	0.001934560218
231	0.001934560218
232	0.001934560218
233	0.001934560218
234	0.001934560218
235	0.001934560218
236	0.001934560218
237	0.001934560218
238	0.001934560218
239	0.001934560218
240	0.001934560218
241	0.001934560218
242	0.001934560218
243	0.001934560218
244	0.001934560218
245	0.001934560218
246	0.001934560218
247	0.001934560218
248	0.001934560218
249	0.001934560218
250	0.001934560218
251	0.001934560218
252	0.001934560218
253	0.001934560218
254	0.001934560218
255	0.001934560218
256	0.001934560218
257	0.001934560218
258	0.001934560218
259	0.001934560218
260	0.001934560218
261	0.001934560218
262	0.001934560218
263	0.001934560218
264	0.001934560218
265	0.001934560218
266	0.001934560218
267	0.001934560218
268	0.001934560218
269	0.001934560218
270	0.001934560218
271	0.001934560218
272	0.001934560218
273	0.001934560218
274	0.001934560218
275	0.001934560218
276	0.001934560218
277	0.001934560218
278	0.001934560218
279	0.001934560218
280	0.001934560218
281	0.001934560218
282	0.001934560218
283	0.001934560218
284	0.001934560218
285	0.001934560218
286	0.001934560218
287	0.001934560218
288	0.001934560218
289	0.001934560218
290	0.001934560218
291	0.001934560218
292	0.001934560218
293	0.001934560218
294	0.001934560218
295	0.001934560218
296	0.001934560218
297	0.001934560218
298	0.001934560218
299	0.001934560218
300	0.001934560218
301	0.001934560218
302	0.001934560218
303	0.001934560218
304	0.001934560218
305	0.001934560218
306	0.001934560218
307	0.001934560218
308	0.001934560218
309	0.001934560218
310	0.001934560218
311	0.001934560218
312	0.001934560218
313	0.001934560218
314	0.001934560218
315	0.001934560218
316	0.001934560218
317	0.001934560218
318	0.001934560218
319	0.001934560218
320	0.001934560218
321	0.001934560218
322	0.001934560218
323	0.001934560218
324	0.001934560218
325	0.001934560218
326	0.001934560218
327	0.001934560218
328	0.001934560218
329	0.001934560218
330	0.001934560218
331	0.001934560218
332	0.001934560218
333	0.001934560218
334	0.001934560218
335	0.001934560218
336	0.001934560218
337	0.001934560218
338	0.001934560218
339	0.001934560218
340	0.001934560218
341	0.001934560218
342	0.001934560218
343	0.001934560218
344	0.001934560218
345	0.001934560218
346	0.001934560218
347	0.001934560218
348	0.001934560218
349	0.001934560218
350	0.001934560218
351	0.001934560218
352	0.001934560218
353	0.001934560218
354	0.001934560218
355	0.001934560218
356	0.001934560218
357	0.001934560218
358	0.001934560218
359	0.001934560218
360	0.001934560218
361	0.001934560218
362	0.001934560218
363	0.001934560218
364	0.001934560218
365	0.001934560218
366	0.001934560218
367	0.001934560218
368	0.001934560218
369	0.001934560218
370	0.001934560218
371	0.001934560218
372	0.001934560218
373	0.001934560218
374	0.001934560218
375	0.001934560218
376	0.001934560218
377	0.001934560218
378	0.001934560218
379	0.001934560218
380	0.001934560218
381	0.001934560218
382	0.001934560218
383	0.001934560218
384	0.001934560218
385	0.001934560218
386	0.001934560218
387	0.001934560218
388	0.001934560218
389	0.001934560218
390	0.001934560218
391	0.001934560218
392	0.001934560218
393	0.001934560218
394	0.001934560218
395	0.001934560218
396	0.001934560218
397	0.001934560218
398	0.001934560218
399	0.001934560218
400	0.001934560218
401	0.001934560218
402	0.001934560218
403	0.001934560218
404	0.001934560218
405	0.001934560218
406	0.001934560218
407	0.001934560218
408	0.001934560218
409	0.001934560218
410	0.001934560218
411	0.001934560218
412	0.001934560218
413	0.001934560218
414	0.001934560218
415	0.001934560218
416	0.001934560218
417	0.001934560218
418	0.001934560218
419	0.001934560218
420	0.001934560218
421	0.001934560218
422	0.001934560218
423	0.001934560218
424	0.001934560218
425	0.001934560218
426	0.001934560218
427	0.001934560218
428	0.001934560218
429	0.001934560218
430	0.001934560218
431	0.001934560218
432	0.001934560218
433	0.001934560218
434	0.001934560218
435	0.001934560218
436	0.001934560218
437	0.001934560218
438	0.001934560218
439	0.001934560218
440	0.001934560218
441	0.001934560218
442	0.001934560218
443	0.001934560218
444	0.001934560218
445	0.001934560218
446	0.001934560218
447	0.001934560218
448	0.001934560218
449	0.001934560218
450	0.001934560218
451	0.001934560218
452	0.001934560218
453	0.001934560218
454	0.001934560218
455	0.001934560218
456	0.001934560218
457	0.001934560218
458	0.001934560218
459	0.001934560218
460	0.001934560218
461	0.001934560218
462	0.001934560218
463	0.001934560218
464	0.001934560218
465	0.001934560218
466	0.001934560218
467	0.001934560218
468	0.001934560218
469	0.001934560218
470	0.001934560218
471	0.001934560218
472	0.001934560218
473	0.001934560218
474	0.001934560218
475	0.001934560218
476	0.001934560218
477	0.001934560218
478	0.001934560218
479	0.001934560218
480	0.001934560218
481	0.001934560218
482	0.001934560218
483	0.001934560218
484	0.001934560218
485	0.001934560218
486	0.001934560218
487	0.001934560218
488	0.001934560218
489	0.001934560218
490	0.001934560218
491	0.001934560218
492	0.001934560218
493	0.001934560218
494	0.001934560218
495	0.001934560218
496	0.001934560218
497	0.001934560218
498	0.001934560218
499	0.001934560218
500	0.001934560218
501	0.001934560218
502	0.001934560218
503	0.001934560218
504	0.001934560218
505	0.001934560218
506	0.001934560218
507	0.001934560218
508	0.001934560218
509	0.001934560218
510	0.001934560218
511	0.001934560218
512	0.001934560218
513	0.001934560218
514	0.001934560218
515	0.001934560218
516	0.001934560218
517	0.001934560218
518	0.001934560218
519	0.001934560218
520	0.001934560218
521	0.001934560218
522	0.001934560218
523	0.001934560218
524	0.001934560218
525	0.001934560218
526	0.001934560218
527	0.001934560218
528	0.001934560218
529	0.001934560218
530	0.001934560218
531	0.001934560218
532	0.001934560218
533	0.001934560218
534	0.001934560218
535	0.001934560218
536	0.001934560218
537	0.001934560218
538	0.001934560218
539	0.001934560218
540	0.001934560218
541	0.001934560218
542	0.001934560218
543	0.001934560218
544	0.001934560218
545	0.001934560218
546	0.001934560218
547	0.001934560218
548	0.001934560218
549	0.001934560218
550	0.001934560218
551	0.001934560218
552	0.001934560218
553	0.001934560218
554	0.001934560218
555	0.001934560218
556	0.001934560218
557	0.001934560218
558	0.001934560218
559	0.001934560218
560	0.001934560218
561	0.001934560218
562	0.001934560218
563	0.001934560218
564	0.001934560218
565	0.001934560218
566	0.001934560218
567	0.001934560218
568	0.001934560218
569	0.001934560218
570	0.001934560218
571	0.001934560218
572	0.001934560218
573	0.001934560218
574	0.001934560218
575	0.001934560218
576	0.001934560218
577	0.001934560218
578	0.001934560218
579	0.001934560218
580	0.001934560218
581	0.001934560218
582	0.001934560218
583	0.001934560218
584	0.001934560218
585	0.001934560218
586	0.001934560218
587	0.001934560218
588	0.001934560218
589	0.001934560218
590	0.001934560218
591	0.001934560218
592	0.001934560218
593	0.001934560218
594	0.001934560218
595	0.001934560218
596	0.001934560218
597	0.001934560218
598	0.001934560218
599	0.001934560218
600	0.001934560218
601	0.001934560218
602	0.001934560218
603	0.001934560218
604	0.001934560218
605	0.001934560218
606	0.001934560218
607	0.001934560218
608	0.001934560218
609	0.001934560218
610	0.001934560218
611	0.001934560218
612	0.001934560218
613	0.001934560218
614	0.001934560218
615	0.001934560218
616	0.001934560218
617	0.001934560218
618	0.001934560218
619	0.001934560218
620	0.001934560218
621	0.001934560218
622	0.001934560218
623	0.001934560218
624	0.001934560218
625	0.001934560218
626	0.001934560218
627	0.001934560218
628	0.001934560218
629	0.001934560218
630	0.001934560218
631	0.001934560218
632	0.001934560218
633	0.001934560218
634	0.001934560218
635	0.001934560218
636	0.001934560218
637	0.001934560218
638	0.001934560218
639	0.001934560218
640	0.001934560218
641	0.001934560218
642	0.001934560218
643	0.001934560218
644	0.001934560218
645	0.001934560218
646	0.001934560218
647	0.001934560218
648	0.001934560218
649	0.001934560218
650	0.001934560218
651	0.001934560218
652	0.001934560218
653	0.001934560218
654	0.001934560218
655	0.001934560218
656	0.001934560218
657	0.001934560218
658	0.001934560218
659	0.001934560218
660	0.001934560218
661	0.001934560218
662	0.001934560218
663	0.001934560218
664	0.001934560218
665	0.001934560218
666	0.001934560218
667	0.001934560218
668	0.001934560218
669	0.001934560218
670	0.001934560218
671	0.001934560218
672	0.001934560218
673	0.001934560218
674	0.001934560218
675	0.001934560218
676	0.001934560218
677	0.001934560218
678	0.001934560218
679	0.001934560218
680	0.001934560218
681	0.001934560218
682	0.001934560218
683	0.001934560218
684	0.001934560218
685	0.001934560218
686	0.001934560218
687	0.001934560218
688	0.001934560218
689	0.001934560218
690	0.001934560218
691	0.001934560218
692	0.001934560218
693	0.001934560218
694	0.001934560218
695	0.001934560218
696	0.001934560218
697	0.001934560218
698	0.001934560218
699	0.001934560218
700	0.001934560218
701	0.001934560218
702	0.001934560218
703	0.001934560218
704	0.001934560218
705	0.001934560218
706	0.001934560218
707	0.001934560218
708	0.001934560218
709	0.001934560218
710	0.001934560218
711	0.001934560218
712	0.001934560218
713	0.001934560218
714	0.001934560218
715	0.001934560218
716	0.001934560218
717	0.001934560218
718	0.001934560218
719	0.001934560218
720	0.001934560218
721	0.001934560218
722	0.001934560218
723	0.001934560218
724	0.001934560218
725	0.001934560218
726	0.001934560218
727	0.001934560218
728	0.001934560218
729	0.001934560218
730	0.001934560218
731	0.001934560218
732	0.001934560218
733	0.001934560218
734	0.001934560218
735	0.001934560218
736	0.001934560218
737	0.001934560218
738	0.001934560218
739	0.001934560218
740	0.001934560218
741	0.001934560218
742	0.001934560218
743	0.001934560218
744	0.001934560218
745	0.001934560218
746	0.001934560218
747	0.001934560218
748	0.001934560218
749	0.001934560218
750	0.001934560218
751	0.001934560218
752	0.001934560218
753	0.001934560218
754	0.001934560218
755	0.001934560218
756	0.001934560218
757	0.001934560218
758	0.001934560218
759	0.001934560218
760	0.001934560218
761	0.001934560218
762	0.001934560218
763	0.001934560218
764	0.001934560218
765	0.001934560218
766	0.001934560218
767	0.001934560218
768	0.001934560218
769	0.001934560218
770	0.001934560218
771	0.001934560218
772	0.001934560218
773	0.001934560218
774	0.001934560218
775	0.001934560218
776	0.001934560218
777	0.001934560218
778	0.001934560218
779	0.001934560218
780	0.001934560218
781	0.001934560218
782	0.001934560218
783	0.001934560218
784	0.001934560218
785	0.001934560218
786	0.001934560218
787	0.001934560218
788	0.001934560218
789	0.001934560218
790	0.001934560218
791	0.001934560218
792	0.001934560218
793	0.001934560218
794	0.001934560218
795	0.001934560218
796	0.001934560218
797	0.001934560218
798	0.001934560218
799	0.001934560218
800	0.001934560218
801	0.001934560218
802	0.001934560218
803	0.001934560218
804	0.001934560218
805	0.001934560218
806	0.001934560218
807	0.001934560218
808	0.001934560218
809	0.001934560218
810	0.001934560218
811	0.001934560218
812	0.001934560218
813	0.001934560218
814	0.001934560218
815	0.001934560218
816	0.001934560218
817	0.001934560218
818	0.001934560218
819	0.001934560218
820	0.001934560218
821	0.001934560218
822	0.001934560218
823	0.001934560218
824	0.001934560218
825	0.001934560218
826	0.001934560218
827	0.001934560218
828	0.001934560218
829	0.001934560218
830	0.001934560218
831	0.001934560218
832	0.001934560218
833	0.001934560218
834	0.001934560218
835	0.001934560218
836	0.001934560218
837	0.001934560218
838	0.001934560218
839	0.001934560218
840	0.001934560218
841	0.001934560218
842	0.001934560218
843	0.001934560218
844	0.001934560218
845	0.001934560218
846	0.001934560218
847	0.001934560218
848	0.001934560218
849	0.001934560218
850	0.001934560218
851	0.001934560218
852	0.001934560218
853	0.001934560218
854	0.001934560218
855	0.001934560218
856	0.001934560218
857	0.001934560218
858	0.001934560218
859	0.001934560218
860	0.001934560218
861	0.001934560218
862	0.001934560218
863	0.001934560218
864	0.001934560218
865	0.001934560218
866	0.001934560218
867	0.001934560218
868	0.001934560218
869	0.001934560218
870	0.001934560218
871	0.001934560218
872	0.001934560218
873	0.001934560218
874	0.001934560218
875	0.001934560218
876	0.001934560218
877	0.001934560218
878	0.001934560218
879	0.001934560218
880	0.001934560218
881	0.001934560218
882	0.001934560218
883	0.001934560218
884	0.001934560218
885	0.001934560218
886	0.001934560218
887	0.001934560218
888	0.001934560218
889	0.001934560218
890	0.001934560218
891	0.001934560218
892	0.001934560218
893	0.001934560218
894	0.001934560218
895	0.001934560218
896	0.001934560218
897	0.001934560218
898	0.001934560218
899	0.001934560218
900	0.001934560218
901	0.001934560218
902	0.001934560218
903	0.001934560218
904	0.001934560218
905	0.001934560218
906	0.001934560218
907	0.001934560218
908	0.001934560218
909	0.001934560218
910	0.001934560218
911	0.001934560218
912	0.001934560218
913	0.001934560218
914	0.001934560218
915	0.001934560218
916	0.001934560218
917	0.001934560218
918	0.001934560218
919	0.001934560218
920	0.001934560218
921	0.001934560218
922	0.001934560218
923	0.001934560218
924	0.001934560218
925	0.001934560218
926	0.001934560218
927	0.001934560218
928	0.001934560218
929	0.001934560218
930	0.001934560218
931	0.001934560218
932	0.001934560218
933	0.001934560218
934	0.001934560218
935	0.001934560218
936	0.001934560218
937	0.001934560218
938	0.001934560218
939	0.001934560218
940	0.001934560218
941	0.001934560218
942	0.001934560218
943	0.001934560218
944	0.001934560218
945	0.001934560218
946	0.001934560218
947	0.001934560218
948	0.001934560218
949	0.001934560218
950	0.001934560218
951	0.001934560218
952	0.001934560218
953	0.001934560218
954	0.001934560218
955	0.001934560218
956	0.001934560218
957	0.001934560218
958	0.001934560218
959	0.001934560218
960	0.001934560218
961	0.001934560218
962	0.001934560218
963	0.001934560218
964	0.001934560218
965	0.001934560218
966	0.001934560218
967	0.001934560218
968	0.001934560218
969	0.001934560218
970	0.001934560218
971	0.001934560218
972	0.001934560218
973	0.001934560218
974	0.001934560218
975	0.001934560218
976	0.001934560218
977	0.001934560218
978	0.001934560218
979	0.001934560218
980	0.001934560218
981	0.001934560218
982	0.001934560218
983	0.001934560218
984	0.001934560218
985	0.001934560218
986	0.001934560218
987	0.001934560218
988	0.001934560218
989	0.001934560218
990	0.001934560218
991	0.001934560218
992	0.001934560218
993	0.001934560218
994	0.001934560218
995	0.001934560218
996	0.001934560218
997	0.001934560218
998	0.001934560218
999	0.001934560218
